Transcript,Length,Effective Length,Expected Counts,TPM
ENST00000644299,3224,3025,0.00029922625220641654,0.09891776932443523
ENST00000645194,2826,2627,5.639083179402096e-07,0.00021465866689768164
ENST00000646080,2002,1803,7.081681176625551e-11,3.927721118483389e-08
ENST00000644868,1872,1673,7.081681176625551e-11,4.2329235963093554e-08
ENST00000647104,1961,1762,7.081681176625551e-11,4.019115310230165e-08
ENST00000643134,2138,1939,7.081681176625551e-11,3.652233716671249e-08
ENST00000531628,1724,1525,7.081681176625551e-11,4.643725361721673e-08
ENST00000643454,2379,2180,2.158513752628897e-09,9.901439232242647e-07
ENST00000643305,2798,2599,2.06565852416671e-09,7.947897361164717e-07
ENST00000646099,2218,2019,1.9534288507502983e-09,9.675229572809799e-07
ENST00000647372,2164,1965,7.081681176625551e-11,3.603908995738194e-08
ENST00000642578,2159,1960,7.081681176625551e-11,3.613102641135486e-08
ENST00000646167,1353,1154,7.081681176625551e-11,6.136638801235313e-08
ENST00000606205,1690,1491,7.081681176625551e-11,4.749618495389371e-08
ENST00000644351,2507,2308,7.081681176625551e-11,3.0683194006176564e-08
ENST00000449068,1313,1114,1.6958722318224072e-13,1.522326958547942e-10
ENST00000646847,1351,1152,1.6958722318224072e-13,1.4721113123458396e-10
ENST00000643401,180,1,0.0,0.0
ENST00000645966,128,1,0.0,0.0
ENST00000622144,2785,2586,0.0,0.0
ENST00000619888,2723,2524,0.0,0.0
ENST00000615849,2801,2602,0.0,0.0
ENST00000621476,2842,2643,0.0,0.0
ENST00000527605,2402,2203,0.0,0.0
ENST00000529303,551,352,0.0,0.0
ENST00000317811,2406,2207,153.0,69324.87539646578
ENST00000299413,12994,12795,3364.0,262915.20125048846
ENST00000528989,1879,1680,0.11430400838403153,68.0381002285902
ENST00000524419,1996,1797,7.831324556916713,4357.999196948644
ENST00000315571,3814,3615,0.11430400838403153,31.61936608133652
ENST00000263401,2949,2750,500.31100726787764,181931.2753701373
ENST00000452374,917,718,19.77234049340741,27538.07868162592
ENST00000532705,881,682,19.306915407884418,28309.260128862785
ENST00000530639,3851,3652,17.5,4791.894852135815
ENST00000527172,544,345,6.114990074119047e-18,1.772460891048999e-14
ENST00000532121,572,373,2.970788954296598e-16,7.964581646907769e-13
ENST00000526728,592,393,2.970788954296598e-16,7.559259425691089e-13
ENST00000378867,3930,3731,17.5,4690.431519699813
ENST00000524380,548,349,6.114990074119047e-18,1.7521461530427068e-14
ENST00000526682,805,606,2.970788954296598e-16,4.902292003789765e-13
ENST00000530252,577,378,6.114990074119047e-18,1.6177222418304358e-14
ENST00000530050,554,355,2.970788954296598e-16,8.368419589567881e-13
ENST00000526679,783,584,2.970788954296598e-16,5.086967387494174e-13
ENST00000527487,740,541,9.767783749855639e-20,1.805505314206218e-16
ENST00000526995,7885,7686,337.14315458390286,43864.57905072897
ENST00000348124,2558,2359,16.626812063523488,7048.245893820894
ENST00000534663,3707,3508,5.217503983092903e-07,0.0001487315844667304
ENST00000299440,6588,6389,19.999999478249602,3130.3802595475977
ENST00000311485,2388,2189,0.0,0.0
ENST00000618712,2818,2619,0.0,0.0
ENST00000529083,572,373,1.4328080588712192e-32,3.841308468823644e-29
ENST00000527033,569,370,0.0,0.0
ENST00000532616,554,355,0.0,0.0
ENST00000678060,1137,938,0.028022374716312814,29.87459991078125
ENST00000679072,3438,3239,8.150014083151646,2516.2130543845774
ENST00000446510,1062,863,0.32217764622636336,373.3228809111974
ENST00000676979,1005,806,0.06864871386665353,85.17210157153043
ENST00000677808,488,289,1.861141693891922e-08,6.439936657065474e-05
ENST00000617650,1207,1008,0.32217764622636336,319.62068078012237
ENST00000334307,866,667,0.06159648116022364,92.34854746660217
ENST00000531554,930,731,0.8954091848664197,1224.9099656175372
ENST00000677116,3485,3286,68.90392677249305,20968.93693624256
ENST00000679022,1467,1268,0.005012125296982635,3.952780202667693
ENST00000347206,633,434,7.526320644776438e-07,0.0017341752637733728
ENST00000534635,801,602,1.2090877919095646e-05,0.0200845148157735
ENST00000676885,3017,2818,124.59528143392016,44214.081417288915
ENST00000676921,2866,2667,0.24449278863510812,91.67333657109415
ENST00000678950,3608,3409,35.868726541188096,10521.77369938049
ENST00000530697,1084,885,0.28691435664847786,324.1970131621219
ENST00000527108,646,447,9.889384338982403e-06,0.022123902324345423
ENST00000532470,1251,1052,0.21651712742368437,205.8147599084452
ENST00000528092,861,662,0.00040368109581286754,0.6097901749439086
ENST00000677623,857,658,0.031900264992593824,48.480645885400946
ENST00000678480,2571,2372,0.6532040054721961,275.3811152918196
ENST00000677406,608,409,9.65741777957939e-07,0.002361226840972956
ENST00000677156,612,413,4.426950547800525e-06,0.010719008590316041
ENST00000677673,2823,2624,69.41323046799377,26453.212830790308
ENST00000278198,4054,3855,9.345627878915533,2424.287387526727
ENST00000619527,2286,2087,0.1029147473896452,49.312289118181695
ENST00000528697,2801,2602,0.1029147473896452,39.55217040339939
ENST00000527150,3085,2886,9.345627878915533,3238.2632983075305
ENST00000530763,2669,2470,0.1029147473896452,41.665889631435306
ENST00000533474,583,384,0.0,0.0
ENST00000534695,560,361,2.560262820097952e-19,7.092140775894604e-16
ENST00000455725,2257,2058,4.52242389056938,2197.4848836585907
ENST00000531273,3726,3527,1847.9315973820142,523938.6439983028
ENST00000420461,2009,1810,0.000495532281375574,0.27377474109147737
ENST00000378852,3714,3515,1847.9315973820142,525727.3392267466
ENST00000534600,1760,1561,8.613885813143,5518.184377413837
ENST00000526394,883,684,4.588595521130044e-12,6.708472984108252e-09
ENST00000039989,4488,4289,1109.33733976663,258647.08318177433
ENST00000299240,3648,3449,452.6574937897772,131243.11214548483
ENST00000534347,889,690,1.1236415210270754,1628.4659725030078
ENST00000525029,419,220,3.255850118407427,14799.31872003376
ENST00000418561,575,376,5.625674804166479,14961.90107491085
ENST00000527433,559,360,3.971910562658967e-15,1.1033084896274909e-11
ENST00000531185,611,412,2.402208425639836,5830.602974853971
ENST00000278353,2396,2197,2146.009530537635,976790.8650603709
ENST00000636007,563,364,6.997899013616799e-13,1.9224997290156044e-09
ENST00000395700,994,795,4.501988224012501,5662.878269198114
ENST00000636722,540,341,1.0862727341757392,3185.5505401048067
ENST00000637401,866,667,7.852947844075141e-08,0.00011773534998613404
ENST00000638034,546,347,5.5850645380447054e-14,1.609528685315477e-10
ENST00000532962,1371,1172,0.10275991778821182,87.67911074079507
ENST00000302708,1544,1345,439.7123238467097,326923.66085257224
ENST00000534171,764,565,0.0015946723623364012,2.822428959887436
ENST00000524742,842,643,9.267384482445271,14412.728588561851
ENST00000530803,1557,1358,12.917274361769412,9511.984066104133
ENST00000529366,747,548,0.0003306019970370182,0.6032883157609821
ENST00000532129,725,526,6.998332116928171,13304.813910509829
ENST00000339446,1308,1109,1.4339859953962207e-10,1.2930441797982154e-07
ENST00000617612,1242,1043,2.999999999856601,2876.318312422436
ENST00000378832,1820,1621,0.5,308.45157310302284
ENST00000527145,1806,1607,0.5,311.13876789047913
ENST00000524990,563,364,3.154681689573937e-14,8.666707938389937e-11
ENST00000263776,2383,2184,182.8711656441717,83732.21870154382
ENST00000533404,400,201,1.1288343558282208,5616.091322528461
ENST00000682993,4392,4193,7.774144441081763,1854.076899852555
ENST00000684533,4928,4729,0.5043999789902347,106.66102325866667
ENST00000683000,5468,5269,9.820542915425818,1863.8342978602805
ENST00000395673,5288,5089,9.379555702445188,1843.1038912252286
ENST00000684039,5059,4860,1.3378210065566074,275.27181204868464
ENST00000682815,5430,5231,3.0084555668404227,575.1205442248945
ENST00000682359,5015,4816,2.4485475050914154,508.41933245253637
ENST00000533608,10037,9838,375.3563982582097,38153.73025596765
ENST00000358681,2997,2798,38.241417609005374,13667.411582918288
ENST00000683870,5109,4910,5.543067493745382,1128.9343164450881
ENST00000684124,5478,5279,6.334220291076677,1199.8901858451748
ENST00000343631,3452,3253,59.59054861540122,18318.64390267483
ENST00000682711,3985,3786,0.00027408464622720734,0.07239425415404314
ENST00000652299,5727,5528,0.0,0.0
ENST00000526958,538,339,4.579622691537201e-12,1.3509211479460771e-08
ENST00000342935,967,768,104.47764133885215,136038.5954932971
ENST00000532544,580,381,4.0437450747031845,10613.504133079225
ENST00000525210,468,269,7.4615940745584215,27738.267935161417
ENST00000227155,2212,2013,8666.248153922645,4305140.662654071
ENST00000527737,654,455,9.903818715344528,21766.634539218743
ENST00000524704,584,385,5.712127481812799,14836.694757955323
ENST00000525813,573,374,1.2175154374533514,3255.388870196127
ENST00000530601,581,382,15.142552075335223,39640.188678888015
ENST00000524750,757,558,36.58873479089392,65571.20930267728
ENST00000533786,726,527,9.881991364241554e-16,1.8751406763266705e-12
ENST00000533202,549,350,1.2615071097134e-14,3.6043060277525714e-11
ENST00000520358,4557,4358,17.68049513224346,4057.0204525570125
ENST00000533080,840,641,1.5440895872467096e-14,2.408876111149313e-11
ENST00000520999,871,672,8.627479960830503e-13,1.2838511846473963e-09
ENST00000340160,4229,4030,4.319504867747606,1071.8374361656588
ENST00000520837,565,366,2.255521263073936e-18,6.162626401841355e-15
ENST00000518429,1184,985,8.041744688078795e-12,8.164207805156137e-09
ENST00000354556,1954,1755,0.0,0.0
ENST00000395648,3381,3182,0.7996828788061066,251.3145439365514
ENST00000525680,3344,3145,0.7996828788061066,254.2711856299226
ENST00000616990,3567,3368,0.7996828788061066,237.4355340873238
ENST00000308212,3683,3484,0.7996828788061066,229.5301029868274
ENST00000533940,3703,3504,0.7996828788061066,228.21999965927697
ENST00000532253,2045,1846,0.001585605969466996,0.8589414785845049
ENST00000528473,658,459,0.0,0.0
ENST00000528290,502,303,0.0,0.0
ENST00000531928,1078,879,0.0,0.0
ENST00000525145,720,521,0.0,0.0
ENST00000525683,556,357,0.0,0.0
ENST00000525138,499,300,0.0,0.0
ENST00000533443,642,443,0.0,0.0
ENST00000627720,195,1,0.0,0.0
ENST00000530035,602,403,0.0,0.0
ENST00000527685,533,334,0.0,0.0
ENST00000533937,571,372,0.0,0.0
ENST00000530656,1536,1337,3.693907308112342e-13,2.762832691183502e-10
ENST00000534751,3466,3267,14.328123989194598,4385.712883132721
ENST00000683152,10729,10530,20.215210537820983,1919.7730805148133
ENST00000424263,1858,1659,3.693907308112342e-13,2.2265866836120205e-10
ENST00000622142,10730,10531,10.456665472983673,992.9413610277917
ENST00000020926,5165,4966,6.031755696376657,1214.6104906114897
ENST00000533332,1710,1511,8.704207546872638e-07,0.0005760560917850853
ENST00000528101,557,358,0.0,0.0
ENST00000308064,3906,3707,14.142744077561902,3815.1454215165636
ENST00000442528,1756,1557,1.5733945903091677,1010.5296019968964
ENST00000526817,582,383,3.400047284009505e-26,8.877408052244139e-23
ENST00000530471,695,496,1.6449370501336106e-15,3.3164053430113115e-12
ENST00000314134,3429,3230,341.42660540969047,105704.831396189
ENST00000417225,2053,1854,1.2150412863363291e-05,0.006553620746150643
ENST00000443527,4203,4004,168.80130614373368,42158.16836756586
ENST00000616623,4204,4005,168.80130614373368,42147.6419834541
ENST00000616080,4131,3932,158.39737556212154,40284.17486320487
ENST00000241014,3050,2851,41.811177227512474,14665.442731502097
ENST00000395629,3180,2981,6.188822772487551,2076.0894909384606
ENST00000449465,358,159,2.0,12578.61635220126
ENST00000378750,1668,1469,504.6353907662994,343523.070637372
ENST00000241041,1479,1280,14.009464013837775,10944.893760810763
ENST00000532681,1639,1440,31.266785149996835,21713.04524305336
ENST00000533151,563,364,8.642013816284549e-10,2.3741796198583924e-06
ENST00000525192,903,704,0.03291503976863202,46.754317853170484
ENST00000525229,588,389,3.8746605143129687,9960.566874840535
ENST00000528674,795,596,24.5895194318971,41257.58293942466
ENST00000529030,794,595,3.5912650830245436,6035.739635335368
ENST00000529052,2459,2260,1.968749725594986,871.128197165923
ENST00000531526,2528,2329,1.968749725594986,845.319761955769
ENST00000401752,2552,2353,1.968749725594986,836.6977159349707
ENST00000325468,2522,2323,1.968749725594986,847.5031104584529
ENST00000534410,476,277,1.1250000371176005,4061.3719751537924
ENST00000531847,501,302,1.0605024551293612e-06,0.003511597533540931
ENST00000676320,7451,7252,1290.1308301173535,177900.00415297208
ENST00000323180,3675,3476,17.446210902811927,5019.048015768679
ENST00000530587,3603,3404,89.51003936460359,26295.546229319505
ENST00000693049,4150,3951,234.8024541396992,59428.61405712457
ENST00000690620,3775,3576,34.01393647317851,9511.727201671843
ENST00000418153,2730,2531,0.09709936275250143,38.36403111517244
ENST00000525676,2388,2189,10.103011644403898,4615.354794154361
ENST00000532028,451,252,1.726173900648026e-18,6.849896431142961e-15
ENST00000532883,1051,852,2.4772007016304885e-12,2.907512560599165e-09
ENST00000524497,555,356,0.8915482055853526,2504.348892093687
ENST00000531959,507,308,0.2736711158737087,888.5425840055477
ENST00000529734,557,358,2.319102835130431e-19,6.477940880252601e-16
ENST00000529782,561,362,0.004180255153306898,11.547666169356072
ENST00000533757,466,267,3.1776845844986115,11901.440391380567
ENST00000525438,577,378,4.819833277735393e-07,0.001275088168713067
ENST00000527782,490,291,6.717396764990706e-08,0.00023083837680380433
ENST00000532010,546,347,3.5493332849493555,10228.626181410247
ENST00000621158,2673,2474,125.86607142857143,50875.534126342536
ENST00000534787,561,362,2.123729607395026e-14,5.86665637401941e-11
ENST00000530518,528,329,1.1339285714285716,3446.5914025184547
ENST00000343674,3816,3617,86.96290500231632,24042.826929034094
ENST00000525242,542,343,1.431645293259515e-23,4.173892983263892e-20
ENST00000532868,3118,2919,40.897632796872145,14010.83686086747
ENST00000528615,2692,2493,0.9826005528271502,394.14382383760534
ENST00000524984,3512,3313,325.82481563312666,98347.36360794648
ENST00000527911,3337,3138,196.01554876468379,62465.120702576096
ENST00000533376,496,297,1.900323980439862e-19,6.398397240538256e-16
ENST00000456247,3482,3283,493.64816070503275,150364.95909382662
ENST00000421244,2862,2663,31.04767054190528,11658.907450959548
ENST00000318201,3213,3014,145.65752225019253,48326.98150304994
ENST00000454345,4086,3887,468.9631437530574,120649.12368228902
ENST00000524448,294,95,2.1004335881226627e-26,2.210982724339645e-22
ENST00000524869,592,393,1.8495463161488406e-17,4.7062247230250395e-14
ENST00000405308,1166,967,5.487727554962842,5675.002642153921
ENST00000441869,540,341,2.8631748058841896e-22,8.396407055378854e-19
ENST00000359803,985,786,0.1138828618225482,144.88913717881448
ENST00000533952,477,278,4.5954362579479895e-08,0.00016530346251611474
ENST00000395566,830,631,10.670050775624905,16909.74766343091
ENST00000395569,686,487,0.0066864465718173265,13.729869757325107
ENST00000395565,951,752,0.1138828618225482,151.43997582785664
ENST00000489525,1339,1140,3.624663125716963,3179.5290576464586
ENST00000407067,1026,827,26.983106327524016,32627.69809857801
ENST00000682254,3044,2845,13.999999999973717,4920.913883997791
ENST00000433765,1511,1312,2.6282647395650702e-11,2.003250563692889e-08
ENST00000314845,5023,4824,157.02482571769613,32550.75159985409
ENST00000533727,4817,4618,211.5938954636216,45819.37970195357
ENST00000534300,5067,4868,103.64555445563451,21291.198532381783
ENST00000683756,5249,5050,250.56327171134592,49616.48944779127
ENST00000458649,5351,5152,222.12244339739203,43113.82829918323
ENST00000526545,837,638,3.3073780060906974e-13,5.183978065972881e-10
ENST00000528950,4102,3903,3.05000925431017,781.4525376146989
ENST00000526606,522,323,8.313277394423196e-29,2.5737700911526922e-25
ENST00000326737,1967,1768,81.70159147136538,46211.307393306204
ENST00000529192,717,518,1.169321073721706,2257.3765901963434
ENST00000532281,620,421,6.206427148372236e-16,1.474210724078916e-12
ENST00000580238,624,425,1.696434376351395e-10,3.9916102972974e-07
ENST00000581416,741,542,1.0302493315958605,1900.8290250846135
ENST00000529655,2566,2367,23.95605268817551,10120.85031186122
ENST00000533325,1021,822,7.381556697718966,8979.99598262648
ENST00000683050,4246,4047,346.84909867356834,85705.23812047648
ENST00000581438,619,420,0.004014279256941163,9.557807754621816
ENST00000583249,544,345,2.8333241533866946e-20,8.212533777932448e-17
ENST00000530500,2030,1831,0.0016072430004440636,0.8777951941256491
ENST00000526508,4199,4000,307.24762972156685,76811.9074303917
ENST00000578626,587,388,2.4641796478194393e-19,6.350978473761442e-16
ENST00000577256,613,414,0.00011472732860841202,0.27711915122804837
ENST00000524625,4014,3815,362.0319926421305,94896.98365455584
ENST00000582547,600,401,0.5789896741756373,1443.864524128771
ENST00000359513,4348,4149,159.0627919616654,38337.62158632572
ENST00000528494,2351,2152,0.009614691367476391,4.4677933863737875
ENST00000395549,937,738,1.2355649261725787,1674.2072170360145
ENST00000531933,583,384,3.6127503841258255,9408.20412532767
ENST00000525009,581,382,3.052782965502475e-17,7.991578443723756e-14
ENST00000529395,667,468,1.7691093036112244e-20,3.780148084639368e-17
ENST00000532067,297,98,7.0251343999624506e-37,7.168504489757603e-33
ENST00000311956,3395,3196,1585.241948528563,496008.11906400596
ENST00000528837,1000,801,1.2117021449585913e-09,1.5127367602479294e-06
ENST00000525488,890,691,2.3880687286114988,3455.9605334464527
ENST00000311764,2229,2030,223.00000000000003,109852.21674876848
ENST00000311907,1990,1791,0.0,0.0
ENST00000530231,1849,1650,0.0,0.0
ENST00000442468,1031,832,0.0,0.0
ENST00000529230,7172,6973,3155.9038276559495,452589.1047835866
ENST00000312055,6532,6333,256.17088184101556,40450.162930840925
ENST00000354558,6428,6229,232.2869901324577,37291.216910010866
ENST00000525896,832,633,9.828405617702646,15526.707136971005
ENST00000527333,498,299,2.114830979406064,7073.0133090503805
ENST00000526876,570,371,8.695063773646243,23436.8295785613
ENST00000526496,582,383,1.6764031216116594e-25,4.377031649116604e-22
ENST00000378623,8155,7956,5.0,628.4565108094521
ENST00000534404,663,464,0.0,0.0
ENST00000528488,1623,1424,23.16532382940922,16267.783588068272
ENST00000525279,560,361,1.9888758377514776e-14,5.5093513511121265e-11
ENST00000378618,1166,967,13.075528426707077,13521.746046232758
ENST00000278460,1650,1451,198.73589903644609,136964.7822442771
ENST00000395460,1916,1717,184.91022500526668,107693.78276369638
ENST00000532633,597,398,2.298566802920408e-13,5.775293474674392e-10
ENST00000378615,1651,1452,126.59315722099164,87185.36998690885
ENST00000526424,556,357,1.5449134937644348e-18,4.327488778051638e-15
ENST00000525895,1527,1328,26.67763624992343,20088.58151349656
ENST00000527667,530,331,1.1849734250090211,3579.980135978916
ENST00000527784,1069,870,0.012578391218078801,14.457920940320461
ENST00000534249,626,427,1.5656305029311395,3666.58197407761
ENST00000526827,714,515,3.0790479120968666,5978.7338098968285
ENST00000426335,2937,2738,260.0045831694127,94961.49860095423
ENST00000627920,2613,2414,12.541512912495593,5195.32432166346
ENST00000524782,2773,2574,1651.109991502505,641456.8731555963
ENST00000533243,1558,1359,1.7380594715974862,1278.92529183038
ENST00000527776,709,510,9.76939648433182e-13,1.9155679381042784e-09
ENST00000526342,474,275,5.653725145630734e-18,2.0559000529566304e-14
ENST00000527927,850,651,3.4169849892284857e-10,5.248824868246522e-07
ENST00000532478,940,741,7.403712174888174e-09,9.991514406056915e-06
ENST00000532438,740,541,2.1084787951517928e-11,3.897373003977435e-08
ENST00000529455,840,641,6.89773725938874e-10,1.076090056066886e-06
ENST00000525398,1000,801,3.392657766999196e-05,0.042355277990002445
ENST00000525314,785,586,1.3085757783060479,2233.0644680990576
ENST00000629231,213,14,5.3870268294944636e-27,3.8478763067817597e-22
ENST00000528444,730,531,4.726990224256575,8902.053153025565
ENST00000528041,578,379,1.4121509666395617,3725.991996410453
ENST00000529439,556,357,0.1946743554814018,545.306317875075
ENST00000530596,534,335,2.090850041136517e-13,6.241343406377663e-10
ENST00000528708,550,351,0.9634276842735743,2744.8082173036305
ENST00000524586,548,349,4.444827597252138e-17,1.27358956941322e-13
ENST00000298838,1873,1674,17.560865223878366,10490.361543535464
ENST00000539589,2009,1810,17.560865223878366,9702.135482805726
ENST00000532457,1845,1646,17.560865223878366,10668.812408188558
ENST00000533686,443,244,7.401681964743316e-18,3.033476215058736e-14
ENST00000528462,1560,1361,0.09013160102727133,66.22454153363066
ENST00000530513,912,713,3.0803904077593514e-11,4.32032315253766e-08
ENST00000528201,864,665,3.0803904077593514e-11,4.6321660267057915e-08
ENST00000531226,654,455,2.6496773003539314e-14,5.823466594184465e-11
ENST00000525725,683,484,8.988854492096362e-13,1.8572013413422235e-09
ENST00000530405,563,364,3.3265949297749074e-15,9.138997059821175e-12
ENST00000524509,554,355,1.2272727272750974,3457.106274014359
ENST00000622878,556,357,3.0109996751989474,8434.172759660918
ENST00000614825,852,653,0.9162227699273349,1403.0976568565618
ENST00000256996,1815,1616,2382.095698035128,1474069.1200712426
ENST00000378601,1591,1392,63.49796194303526,45616.351970571304
ENST00000622090,580,381,1.814958153597798e-08,4.7636696944824093e-05
ENST00000610805,793,594,22.514141504323707,37902.59512512409
ENST00000616278,960,761,0.003668519246472722,4.820656040042999
ENST00000378600,717,518,9.820669166327946,18958.820784416883
ENST00000378603,1092,893,0.021051919544034296,23.574377988840197
ENST00000617847,1649,1450,82.26415074785578,56733.897067486745
ENST00000672073,2111,1912,77.38184388502744,40471.675672085476
ENST00000672636,2111,1912,77.38184388502744,40471.675672085476
ENST00000256997,2200,2001,77.38184388502744,38671.586149439
ENST00000529444,1719,1520,1.2075837438371029,794.4629893665151
ENST00000527256,1499,1300,0.05341363042206902,41.08740801697617
ENST00000672075,1457,1258,0.009574287130602904,7.610721089509463
ENST00000533929,1366,1167,0.0015060758462673621,1.2905534243936265
ENST00000673511,980,781,8.664887101247499e-08,0.000110946057634411
ENST00000673604,967,768,1.1225199143572799e-07,0.0001461614471819375
ENST00000672787,826,627,2.4833266671019314,3960.648591869109
ENST00000616973,1919,1720,3.17635749575532,1846.7194742763488
ENST00000395397,1501,1302,0.8996772210539844,690.9963295345502
ENST00000405576,1352,1153,1.422522705639121,1233.757767249888
ENST00000481889,1704,1505,18.55270807019952,12327.380777541212
ENST00000436778,802,603,5.510730574929751e-08,9.138856674842041e-05
ENST00000531660,667,468,2.1120966080743482e-08,4.513026940329804e-05
ENST00000407404,1330,1131,0.9428953017091215,833.6828485491791
ENST00000444396,784,585,4.2625607423498643e-07,0.0007286428619401478
ENST00000457932,552,353,1.76404620962601e-18,4.997298044266317e-15
ENST00000412937,574,375,4.0070592255279805e-11,1.0685491268074615e-07
ENST00000449369,825,626,6.874882671274148e-07,0.001098224068893634
ENST00000419652,555,356,0.0,0.0
ENST00000437276,440,241,4.448520429439456e-20,1.8458590993524715e-16
ENST00000436029,911,712,3.6489167658163563e-07,0.0005124883098056681
ENST00000467728,2731,2532,52.72526057628916,20823.562628866177
ENST00000420369,780,581,6.874882671274148e-07,0.0011832844528871169
ENST00000441012,1852,1653,13.268079253188485,8026.666214875067
ENST00000405853,1480,1281,5.082777916144917,3967.82038731063
ENST00000527949,1065,866,0.02878295930666809,33.236673564281865
ENST00000453571,437,238,7.232406168027435e-28,3.0388261210199304e-24
ENST00000342922,6005,5806,181.67676668465174,31291.210245375776
ENST00000428807,549,350,3.762778177935788e-24,1.075079479410225e-20
ENST00000402799,5684,5485,146.56090905929148,26720.31158783801
ENST00000406482,5614,5415,115.07067529044697,21250.355547635638
ENST00000349238,5873,5674,137.51660322297022,24236.27127651925
ENST00000311027,5990,5791,103.19124666811082,17819.244805406808
ENST00000407859,5744,5545,107.24035247540343,19340.009463553368
ENST00000395344,4988,4789,13.167910733921497,2749.615939428168
ENST00000444117,711,512,1.0324100571455797e-23,2.0164258928624603e-20
ENST00000395336,5942,5743,104.01601679091748,18111.791187692404
ENST00000402192,5823,5624,238.9857485824843,42493.9097764019
ENST00000422579,580,381,1.0324100571455797e-23,2.7097376827967972e-20
ENST00000405573,1823,1624,7.5737704918038,4663.651780667365
ENST00000634938,658,459,1.2047365333074443e-18,2.6246983296458485e-15
ENST00000399249,4217,4018,3.9999999984878483,995.5201589068811
ENST00000545968,4217,4018,3.9999999984878483,995.5201589068811
ENST00000544791,2772,2573,3.024303378042213e-09,1.175399680544972e-06
ENST00000378538,1374,1175,455.10935578740504,387327.11130842986
ENST00000227163,1168,969,58.651556397180535,60527.92197851448
ENST00000533030,661,462,2.4551916102732656e-06,0.005314267554704038
ENST00000533968,1290,1091,56.2390853602229,51548.199230268474
ENST00000533076,1805,1606,2.685725800874973,1672.3074725248898
ENST00000531974,856,657,2.396509144993707,3647.6547107971182
ENST00000362021,2330,2131,72.78842589789127,34156.93378596493
ENST00000531419,785,586,0.11229053795926584,191.62207842878132
ENST00000531865,846,647,1.3591844263446506,2100.7487269623657
ENST00000354884,2289,2090,81.91127256165144,39191.99644098155
ENST00000526614,827,628,3.4961701050933046e-10,5.567149848874689e-07
ENST00000527091,568,369,1.5008856835047955e-16,4.067440876706763e-13
ENST00000524928,3553,3354,255.74659162993515,76251.2199254428
ENST00000602866,1373,1174,642.0832424596433,546919.2865925411
ENST00000619920,1580,1381,1205.8840729319973,873196.2874236042
ENST00000298852,1540,1341,1128.6237739886485,841628.4668073441
ENST00000530912,1390,1191,36.30404721843825,30481.987588948992
ENST00000524447,935,736,0.08083939430267063,109.83613356341118
ENST00000530887,891,692,2.6080034236667955,3768.7910746629996
ENST00000530651,905,706,2.3621877876245794,3345.8750532926056
ENST00000531051,777,578,2.0378816724137976,3525.746838086155
ENST00000527906,604,405,4.428769177805819e-06,0.010935232537792147
ENST00000526993,580,381,3.015946694483082,7915.870589194442
ENST00000298854,1622,1423,8.477867623486288,5957.742532316436
ENST00000352508,1452,1253,0.022657470382566932,18.082578118568982
ENST00000524487,1462,1263,0.47681743574857854,377.5276609252403
ENST00000529341,1408,1209,0.022657470382566932,18.74067029161864
ENST00000310513,4583,4384,29.55648840447657,6741.899727298488
ENST00000687097,8132,7933,2767.8403269039472,348902.09591629234
ENST00000395290,7666,7467,1248.6406533358374,167221.19369704532
ENST00000358597,2108,1909,3.5725391229916244e-06,0.0018714191320018984
ENST00000395292,2191,1992,1.9647612800541825,986.3259438023006
ENST00000361904,1580,1381,1.958428693189199e-08,1.4181236011507597e-05
ENST00000531165,3650,3451,1.3886948410404584e-05,0.004024036050537404
ENST00000532048,3044,2845,2.8873036756133375,1014.8694817621573
ENST00000530151,583,384,1.1106416793826108,2892.296040058882
ENST00000528434,543,344,1.284512326405225e-26,3.7340474604803056e-23
ENST00000525841,622,423,0.434223057450163,1026.5320507096053
ENST00000543178,576,377,2.054050619674623,5448.410131762925
ENST00000535982,549,350,7.956221148422407e-29,2.273206042406402e-25
ENST00000526419,476,277,0.5580814068768029,2014.7343208548841
ENST00000528538,581,382,2.00867690669224,5258.316509665549
ENST00000526277,556,357,1.695343560762011e-06,0.004748861514739527
ENST00000529276,558,359,1.1717250551095861,3263.8580922272595
ENST00000528192,561,362,10.17836625844682,28117.03386311276
ENST00000530295,253,54,2.1968706148222988e-14,4.0682789163375904e-10
ENST00000534208,583,384,21.87795668655558,56973.84553790516
ENST00000263774,894,695,1437.891767893666,2068909.0185520374
ENST00000426530,1014,815,38.4327311306724,47156.72531370846
ENST00000534775,1611,1412,48.33083517061358,34228.636806383554
ENST00000326656,928,729,0.36268599190618056,497.5116487053231
ENST00000326674,2462,2263,920.2905398453389,406668.3781906049
ENST00000526005,2444,2245,64.36708470222001,28671.307217024503
ENST00000430070,2357,2158,72.48971300611613,33591.1552391641
ENST00000533290,3079,2880,136.30457931430837,47327.978928579294
ENST00000395288,2460,2261,64.36708470222001,28468.414286696156
ENST00000525720,980,781,2.1688233441123114e-09,2.7769825148685164e-06
ENST00000530668,776,577,9.450902140192426e-11,1.637937979236122e-07
ENST00000529499,764,565,2.7843162134566315e-11,4.92799329815333e-08
ENST00000531067,596,397,1.9854686347186074e-13,5.001180440097247e-10
ENST00000529946,542,343,1.14306937930713e-13,3.332563788067434e-10
ENST00000534239,546,347,7.984132122582299e-15,2.300902628986253e-11
ENST00000538490,1403,1204,9.0,7475.0830564784055
ENST00000302514,1413,1214,2.0,1647.4464579901153
